student_id,name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,python_score,java_score,sql_score,dsa_score,cloud_score,web_score,ml_score,cybersecurity_score,certifications,project_count,project_complexity,internships,opensource_projects,quantitative_aptitude,logical_aptitude,coding_score,communication_score,presentation_score,interview_score,hackathons,leadership,target_role,placed,data_source,profile_completeness,evidence_confidence
ST04350,Student ST04350,CSE,7,7.29,68.7,73.5,0,4.2,6.6,3.7,8.4,4.6,5.5,3.3,1.0,1,1,2,0,1,4.6,5.3,7.7,6.1,6.7,6.2,2,0,Cybersecurity Specialist,1,SYNTHETIC,89.9,83.0
ST04351,Student ST04351,CSE,8,6.64,66.1,65.1,0,5.5,2.7,5.3,3.6,1.7,4.3,5.7,2.6,3,2,1,0,2,4.7,5.3,3.8,3.1,2.7,2.6,2,0,Full-Stack Developer,1,SYNTHETIC,75.2,81.4
ST04352,Student ST04352,Mechanical,8,6.61,58.7,67.6,0,5.6,3.8,4.4,6.9,2.8,3.0,1.6,2.5,3,3,2,0,0,5.7,9.0,6.2,7.7,7.3,7.3,1,1,QA Specialist,1,SYNTHETIC,96.0,87.3
ST04353,Student ST04353,ECE,7,7.38,67.8,78.0,0,3.9,5.5,2.9,6.3,1.5,1.0,2.3,2.6,0,2,1,0,0,5.6,7.7,6.2,6.5,5.5,5.2,0,0,AI/ML Engineer,1,SYNTHETIC,91.8,91.8
ST04354,Student ST04354,Mechanical,7,8.26,88.4,82.0,0,5.6,5.7,5.3,5.8,4.8,5.5,3.7,3.2,0,1,2,2,0,5.3,5.9,5.3,4.3,5.2,5.8,0,0,AI/ML Engineer,1,SYNTHETIC,89.8,71.3
ST04355,Student ST04355,ISE,8,8.01,79.5,81.2,0,7.8,7.8,7.7,6.5,4.7,6.2,5.3,3.3,1,4,2,1,1,7.9,7.7,7.5,3.7,4.6,6.9,0,0,AI/ML Engineer,1,SYNTHETIC,81.6,70.8
ST04356,Student ST04356,CSE,7,7.55,74.2,79.2,0,5.3,6.3,8.6,5.2,4.5,5.7,4.4,6.4,1,1,2,1,0,6.8,7.0,6.3,6.9,6.8,6.7,2,0,Full-Stack Developer,1,SYNTHETIC,85.8,65.1
ST04357,Student ST04357,CSE,7,6.81,67.3,67.7,0,2.6,4.3,1.8,1.0,1.2,1.7,3.0,4.1,1,4,1,0,0,5.0,5.8,2.1,6.9,7.0,3.8,0,0,Cybersecurity Specialist,0,SYNTHETIC,87.6,87.3
ST04358,Student ST04358,ECE,8,6.95,69.1,73.5,0,5.5,5.0,2.3,2.8,1.7,3.9,1.0,1.0,1,2,1,0,0,4.5,5.0,3.7,7.9,6.5,6.0,1,1,Data Analyst,0,SYNTHETIC,76.1,88.0
ST04359,Student ST04359,ECE,7,8.25,85.3,80.2,0,6.1,6.7,5.7,6.1,4.4,5.2,2.1,5.9,2,1,2,0,0,6.7,6.7,5.1,5.0,5.6,5.6,0,0,AI/ML Engineer,1,SYNTHETIC,93.7,61.4
ST04360,Student ST04360,ISE,7,7.2,75.1,70.0,0,4.1,2.8,2.3,2.8,1.1,4.0,1.0,1.0,3,2,1,0,0,6.1,4.9,2.2,4.5,3.6,2.2,0,0,Data Analyst,0,SYNTHETIC,80.9,67.2
ST04361,Student ST04361,ECE,7,6.2,67.9,64.6,0,4.7,3.8,3.2,4.3,5.0,3.1,3.0,3.8,2,1,1,0,0,5.3,4.3,3.8,8.3,7.1,7.5,0,1,Cybersecurity Specialist,0,SYNTHETIC,95.2,87.5
ST04362,Student ST04362,Mechanical,7,7.29,83.8,74.9,0,5.0,1.6,3.8,6.4,2.2,4.2,1.4,3.4,0,1,2,0,1,7.1,6.6,6.0,8.6,8.9,6.7,0,1,Data Analyst,0,SYNTHETIC,88.6,89.4
ST04363,Student ST04363,ECE,8,7.13,66.6,72.1,0,3.3,3.6,7.6,8.4,4.5,5.3,6.9,3.8,1,6,2,0,1,7.0,6.3,5.6,6.4,7.6,5.8,0,0,AI/ML Engineer,1,SYNTHETIC,97.1,68.2
ST04364,Student ST04364,ISE,7,5.67,58.4,54.1,0,2.2,1.0,3.8,2.2,1.9,5.6,1.3,1.9,0,4,1,0,1,5.1,4.3,1.6,5.6,5.4,3.5,0,0,AI/ML Engineer,0,SYNTHETIC,97.3,70.3
ST04365,Student ST04365,Mechanical,7,8.05,83.7,85.2,0,6.8,1.5,1.0,4.2,3.1,4.6,3.8,1.0,0,1,2,2,0,7.3,7.5,4.7,5.6,5.8,5.2,2,0,Cybersecurity Specialist,1,SYNTHETIC,98.5,71.0
ST04366,Student ST04366,ECE,8,7.89,80.0,80.3,0,4.8,3.9,5.7,8.4,4.8,4.0,4.7,2.8,1,6,2,0,0,4.1,7.0,7.5,6.5,5.7,6.4,0,0,AI/ML Engineer,1,SYNTHETIC,97.6,80.8
ST04367,Student ST04367,Mechanical,8,6.72,66.9,64.6,0,5.1,2.6,2.8,4.1,1.1,4.2,3.4,3.3,2,3,1,0,0,5.4,5.8,4.3,8.5,8.0,5.9,1,0,Full-Stack Developer,1,SYNTHETIC,78.2,80.3
ST04368,Student ST04368,CSE,8,9.25,89.7,84.6,0,5.9,7.9,5.9,4.7,3.7,5.0,3.5,1.0,1,3,2,2,0,7.9,7.8,3.9,6.6,5.6,6.3,0,0,AI/ML Engineer,1,SYNTHETIC,94.0,84.3
ST04369,Student ST04369,Mechanical,8,6.13,64.7,69.1,0,4.7,5.5,4.5,6.1,4.2,6.5,3.4,2.7,1,3,2,1,0,4.8,4.2,5.3,6.5,5.4,4.8,0,0,Cybersecurity Specialist,0,SYNTHETIC,80.1,95.0
ST04370,Student ST04370,CSE,7,6.86,72.7,69.3,0,6.4,8.4,4.1,5.1,4.0,6.9,2.7,3.8,3,3,2,0,1,7.0,6.3,6.0,5.8,5.1,5.2,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,96.2,68.3
ST04371,Student ST04371,Mechanical,8,7.49,77.7,73.0,0,4.2,5.0,5.8,7.6,2.9,5.2,6.2,2.9,1,1,2,0,0,5.2,6.2,6.6,7.7,8.9,6.4,1,1,Cloud/DevOps Engineer,1,SYNTHETIC,98.9,94.4
ST04372,Student ST04372,ECE,7,6.55,70.3,66.3,0,5.4,3.6,5.0,4.2,1.6,3.9,2.6,1.7,2,4,1,0,0,6.2,7.1,5.0,5.7,5.0,6.2,0,0,QA Specialist,1,SYNTHETIC,90.3,68.1
ST04373,Student ST04373,CSE,7,8.57,91.4,89.8,0,5.4,2.2,5.2,4.7,1.8,2.7,1.8,3.2,2,4,1,0,0,8.1,6.2,4.3,6.1,5.1,5.0,0,0,Data Analyst,1,SYNTHETIC,82.5,61.4
ST04374,Student ST04374,ECE,8,5.86,66.7,61.3,0,2.9,4.1,2.6,4.1,2.3,1.6,2.2,2.7,0,6,1,1,0,4.7,5.6,4.3,4.4,3.6,2.9,1,0,Full-Stack Developer,0,SYNTHETIC,75.7,80.5
ST04375,Student ST04375,ISE,7,6.28,63.6,64.0,0,3.9,3.6,3.7,2.8,2.3,2.6,4.0,1.0,1,4,1,0,0,6.1,4.9,3.9,6.7,6.3,4.0,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,90.5,94.1
ST04376,Student ST04376,ISE,7,7.26,69.8,78.0,0,5.2,1.6,4.6,3.3,3.8,4.2,4.0,1.9,2,3,1,0,0,6.2,4.4,4.3,7.9,7.7,5.2,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,76.4,81.8
ST04377,Student ST04377,CSE,7,7.6,74.8,74.3,0,6.3,5.4,4.5,4.1,5.7,4.5,2.5,6.1,2,1,1,0,1,3.6,5.5,4.6,3.8,4.0,3.7,0,0,Full-Stack Developer,0,SYNTHETIC,95.3,69.3
ST04378,Student ST04378,ISE,7,9.36,94.2,90.5,0,5.9,5.9,9.4,7.4,3.9,8.4,4.0,5.6,3,2,2,3,0,7.9,8.3,7.1,7.1,8.5,7.7,0,0,QA Specialist,1,SYNTHETIC,78.2,67.9
ST04379,Student ST04379,Mechanical,8,7.71,75.9,68.5,0,4.0,4.0,2.8,3.6,2.3,3.1,2.3,3.8,5,6,1,0,1,5.4,8.5,4.4,5.6,4.5,3.3,0,0,AI/ML Engineer,0,SYNTHETIC,98.3,82.1
ST04380,Student ST04380,ISE,8,5.99,73.2,70.3,1,2.0,4.1,4.6,4.4,3.7,2.2,1.0,2.5,0,6,1,0,0,6.2,3.9,4.3,6.2,4.4,4.7,0,0,Full-Stack Developer,1,SYNTHETIC,82.0,64.9
ST04381,Student ST04381,ECE,8,5.99,65.3,65.8,0,4.1,5.3,4.6,2.2,2.1,4.0,2.8,4.0,0,1,1,0,0,5.6,4.3,3.8,10.0,7.7,6.1,1,0,QA Specialist,1,SYNTHETIC,86.5,70.7
ST04382,Student ST04382,ECE,7,7.91,84.3,78.0,0,4.4,3.7,5.8,4.1,2.3,2.7,2.7,2.6,1,3,1,0,0,5.2,6.2,5.2,5.6,5.8,5.8,0,0,Full-Stack Developer,0,SYNTHETIC,98.7,79.4
ST04383,Student ST04383,ECE,8,7.96,80.9,76.6,0,4.5,5.6,4.0,4.1,3.8,4.4,1.8,1.0,1,5,1,0,3,6.8,7.1,5.7,5.6,5.7,5.3,0,0,Cybersecurity Specialist,0,SYNTHETIC,98.1,84.8
ST04384,Student ST04384,CSE,7,6.94,72.6,75.2,0,4.4,5.3,5.2,4.3,5.5,5.0,4.4,2.1,1,2,1,0,0,5.9,6.4,4.7,7.1,5.7,5.4,1,1,Full-Stack Developer,0,SYNTHETIC,79.4,67.7
ST04385,Student ST04385,Mechanical,7,6.59,61.9,67.8,0,5.2,3.5,2.9,1.1,4.4,4.3,3.3,3.3,2,3,1,0,0,6.5,6.0,2.5,6.3,7.0,5.1,0,0,Full-Stack Developer,0,SYNTHETIC,76.2,70.6
ST04386,Student ST04386,CSE,7,7.34,73.8,77.4,0,4.8,6.3,5.2,6.3,5.4,6.0,4.5,2.0,0,3,2,2,0,5.0,5.0,5.5,6.2,5.6,5.5,0,0,Full-Stack Developer,0,SYNTHETIC,95.4,61.5
ST04387,Student ST04387,CSE,8,7.89,78.1,80.2,0,7.4,4.7,6.0,7.8,6.0,5.1,4.7,3.2,5,3,2,1,0,7.6,7.9,7.5,6.1,5.5,7.5,3,0,Cloud/DevOps Engineer,1,SYNTHETIC,77.0,91.3
ST04388,Student ST04388,CSE,7,8.26,85.0,74.6,0,6.4,4.9,6.9,6.4,3.3,5.4,5.7,5.1,0,1,2,2,0,6.3,9.0,6.7,7.9,4.8,6.6,0,1,Cloud/DevOps Engineer,1,SYNTHETIC,97.0,65.0
ST04389,Student ST04389,CSE,8,6.48,68.5,70.6,0,6.1,5.8,4.9,2.6,3.2,4.6,3.4,1.0,1,3,1,1,0,6.6,6.2,3.8,6.5,5.0,5.8,1,0,Data Analyst,1,SYNTHETIC,78.6,72.8
ST04390,Student ST04390,ECE,8,8.18,79.3,75.7,0,5.8,6.7,6.4,6.1,3.7,5.7,2.6,4.6,2,1,2,0,0,9.2,8.4,5.8,6.0,5.1,6.4,1,0,QA Specialist,1,SYNTHETIC,77.7,89.2
ST04391,Student ST04391,ISE,8,6.78,70.4,73.2,0,5.9,5.3,4.9,2.8,3.2,5.2,1.4,5.9,2,2,1,0,0,6.6,7.5,5.1,5.4,4.6,5.1,0,0,QA Specialist,1,SYNTHETIC,85.8,84.5
ST04392,Student ST04392,Mechanical,7,8.61,81.1,84.6,0,7.0,4.2,4.0,7.3,4.1,3.1,2.1,2.9,1,2,2,1,1,6.5,7.5,8.9,5.2,2.6,6.2,0,0,Cybersecurity Specialist,0,SYNTHETIC,96.3,77.9
ST04393,Student ST04393,CSE,8,7.44,80.3,71.6,0,5.1,4.2,5.4,4.0,4.7,2.8,1.0,1.4,2,3,1,1,0,3.3,6.0,4.1,6.7,7.3,7.6,0,0,AI/ML Engineer,0,SYNTHETIC,87.0,61.2
ST04394,Student ST04394,CSE,8,8.36,84.8,80.1,0,7.9,5.4,8.0,7.2,4.1,5.1,7.5,5.0,0,2,2,3,0,4.3,7.8,8.6,7.3,7.2,7.9,0,0,Data Analyst,1,SYNTHETIC,84.8,85.1
ST04395,Student ST04395,ECE,8,8.67,81.8,82.0,0,5.3,5.3,6.4,6.7,4.4,5.2,2.7,1.0,1,6,2,0,0,8.9,7.8,5.5,6.1,5.3,7.2,1,0,QA Specialist,0,SYNTHETIC,98.7,84.6
ST04396,Student ST04396,CSE,7,6.5,74.0,69.8,0,5.1,5.4,3.9,4.3,1.8,4.5,3.8,7.1,3,1,1,0,0,5.1,5.9,4.4,6.7,5.2,4.7,1,0,QA Specialist,1,SYNTHETIC,78.7,65.8
ST04397,Student ST04397,Mechanical,7,7.4,75.3,81.1,0,4.8,5.7,6.0,3.3,1.0,5.8,2.1,4.9,2,2,1,1,0,6.0,8.8,4.1,3.1,2.9,2.6,1,0,Cybersecurity Specialist,0,SYNTHETIC,83.9,67.8
ST04398,Student ST04398,CSE,8,7.9,81.8,82.1,0,5.8,3.8,5.8,4.8,5.6,3.2,2.7,4.6,1,1,2,0,1,4.9,6.3,5.8,6.2,7.4,5.3,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,83.0,81.8
ST04399,Student ST04399,Mechanical,7,8.68,85.9,81.9,0,4.7,4.2,7.2,8.3,4.0,6.8,5.3,1.5,2,3,2,0,0,6.1,6.2,6.9,6.2,5.5,4.8,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,97.7,68.1
ST04400,Student ST04400,ISE,7,7.06,70.8,66.9,0,3.0,7.8,6.7,5.0,3.7,4.9,4.6,3.1,1,3,1,3,0,6.0,6.4,3.9,6.0,6.4,5.5,0,0,Full-Stack Developer,1,SYNTHETIC,85.7,72.4
ST04401,Student ST04401,CSE,8,7.85,84.4,80.5,0,6.5,5.2,5.0,4.6,4.0,4.9,1.3,2.2,0,1,2,0,0,7.3,7.7,4.5,5.3,4.8,6.6,0,0,QA Specialist,1,SYNTHETIC,98.4,87.2
ST04402,Student ST04402,Mechanical,7,5.95,67.1,60.6,0,4.5,3.9,5.3,4.8,2.8,3.9,4.1,1.3,3,1,1,0,0,6.2,5.7,5.2,6.3,5.4,5.1,0,0,AI/ML Engineer,1,SYNTHETIC,96.3,71.8
ST04403,Student ST04403,Mechanical,7,6.76,73.5,75.3,0,6.0,1.1,4.0,7.1,2.2,4.6,4.4,4.7,1,2,2,1,1,6.7,6.1,6.1,4.3,4.7,6.7,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,89.8,77.1
ST04404,Student ST04404,CSE,7,7.36,79.3,72.6,0,3.5,5.2,7.6,4.2,3.6,4.1,4.0,2.6,2,2,1,0,0,6.0,5.8,2.6,5.9,5.1,4.8,0,0,Full-Stack Developer,1,SYNTHETIC,75.6,90.9
ST04405,Student ST04405,ECE,7,7.19,70.9,63.1,0,5.9,3.7,5.2,5.1,3.5,3.5,3.5,2.6,1,1,2,0,1,8.5,6.8,5.2,6.6,7.2,6.6,4,0,QA Specialist,1,SYNTHETIC,92.4,77.7
ST04406,Student ST04406,ISE,8,6.22,61.0,59.3,0,3.6,5.1,5.1,2.1,1.9,4.4,3.2,4.1,0,5,1,0,0,6.2,7.4,1.0,5.8,5.8,5.4,0,0,Data Analyst,0,SYNTHETIC,82.0,67.7
ST04407,Student ST04407,Mechanical,8,8.0,84.3,84.7,0,6.3,7.1,9.0,6.7,5.1,5.7,3.6,4.3,3,3,2,2,1,7.7,6.7,6.1,7.9,6.5,7.0,0,1,QA Specialist,1,SYNTHETIC,85.0,78.4
ST04408,Student ST04408,ISE,7,7.65,77.1,79.6,0,7.0,4.6,3.7,4.2,3.8,1.0,2.0,1.2,1,5,2,0,0,5.5,8.0,5.6,7.4,6.9,6.9,2,0,AI/ML Engineer,1,SYNTHETIC,79.5,85.8
ST04409,Student ST04409,Mechanical,8,6.28,66.6,68.6,0,5.5,4.7,6.4,3.7,2.0,5.0,2.2,1.3,3,2,1,0,0,6.7,5.7,5.0,8.6,8.7,5.2,0,0,Cybersecurity Specialist,1,SYNTHETIC,89.5,84.0
ST04410,Student ST04410,ISE,7,6.47,71.7,63.5,0,6.4,5.7,4.2,4.7,5.2,5.7,2.5,3.9,2,1,2,0,0,5.2,5.2,5.0,4.2,3.7,5.2,0,0,Cybersecurity Specialist,0,SYNTHETIC,84.4,73.5
ST04411,Student ST04411,ISE,7,6.98,71.1,73.3,0,3.3,2.0,5.4,2.9,1.8,4.1,1.4,1.0,1,1,1,0,0,5.8,8.2,4.2,9.2,8.7,5.9,1,1,Cybersecurity Specialist,0,SYNTHETIC,90.4,64.1
ST04412,Student ST04412,CSE,7,6.09,61.2,67.1,0,1.0,1.0,1.0,3.0,1.4,1.2,2.8,1.0,2,1,1,0,1,3.4,4.3,2.9,6.8,7.5,4.3,0,0,AI/ML Engineer,0,SYNTHETIC,77.2,74.5
ST04413,Student ST04413,Mechanical,7,6.51,69.2,66.5,0,5.2,5.7,4.1,2.6,4.5,6.2,1.0,1.4,1,1,1,0,1,7.0,6.4,3.3,7.0,6.2,7.2,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,97.1,82.6
ST04414,Student ST04414,Mechanical,7,8.87,86.0,88.1,0,5.1,6.2,8.5,7.3,5.0,4.5,3.2,3.8,2,2,2,2,0,9.0,5.8,6.3,8.5,9.6,7.1,0,0,AI/ML Engineer,1,SYNTHETIC,77.6,90.9
ST04415,Student ST04415,ISE,8,7.18,76.2,72.8,0,5.2,7.1,5.6,4.7,5.1,3.7,4.2,4.3,1,2,1,0,1,9.2,6.2,4.7,8.8,8.7,7.2,1,1,Cloud/DevOps Engineer,1,SYNTHETIC,95.6,89.0
ST04416,Student ST04416,CSE,8,7.17,77.3,72.9,0,3.9,5.1,4.9,4.2,2.2,3.8,3.8,1.3,1,4,1,0,0,4.2,4.6,4.5,6.4,7.1,5.5,0,0,QA Specialist,1,SYNTHETIC,91.4,64.2
ST04417,Student ST04417,ECE,8,8.46,83.5,85.2,0,5.7,5.8,6.4,5.8,5.0,3.9,5.6,3.3,3,3,2,0,0,7.4,6.6,6.6,5.1,3.5,6.2,1,0,QA Specialist,1,SYNTHETIC,81.0,67.9
ST04418,Student ST04418,ECE,8,8.73,91.4,83.3,0,6.0,2.3,6.8,5.4,5.3,5.7,3.6,4.9,1,3,2,1,0,6.0,7.6,6.1,6.8,5.9,6.3,0,0,Cybersecurity Specialist,1,SYNTHETIC,92.8,84.2
ST04419,Student ST04419,CSE,8,7.22,70.7,69.7,0,5.6,3.7,4.4,5.9,3.0,5.5,3.8,4.2,1,3,2,0,2,7.6,5.9,4.8,3.4,3.2,5.4,0,0,Full-Stack Developer,0,SYNTHETIC,97.6,62.9
ST04420,Student ST04420,ISE,7,7.34,70.1,76.7,0,8.1,7.4,7.1,5.0,7.0,6.8,4.1,1.8,0,3,2,0,0,7.8,6.4,6.3,4.4,4.0,6.5,0,0,AI/ML Engineer,1,SYNTHETIC,87.1,84.2
ST04421,Student ST04421,CSE,7,6.67,61.4,66.8,0,4.4,6.9,5.0,5.9,5.4,3.4,5.1,3.8,2,2,1,0,0,8.1,5.8,5.2,4.5,6.9,3.5,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,85.0,65.4
ST04422,Student ST04422,CSE,7,6.9,69.8,59.3,0,3.8,5.3,7.0,3.8,4.4,4.2,2.3,2.2,0,2,1,0,0,5.4,6.5,4.4,6.5,4.1,4.4,0,0,AI/ML Engineer,0,SYNTHETIC,76.1,73.1
ST04423,Student ST04423,CSE,7,8.05,80.4,78.9,0,5.3,4.7,5.6,4.0,3.5,5.2,5.0,5.6,3,1,1,0,0,5.5,7.7,4.1,7.7,8.0,6.1,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,95.1,60.3
ST04424,Student ST04424,Mechanical,7,6.7,72.1,65.0,0,6.2,4.4,6.3,5.3,6.1,4.5,1.1,3.1,1,2,2,0,1,5.5,6.3,4.9,4.6,5.3,6.6,0,0,Data Analyst,1,SYNTHETIC,83.7,70.3
ST04425,Student ST04425,ISE,7,7.05,69.3,70.7,0,4.8,3.2,4.6,4.2,1.7,2.4,2.2,2.1,1,6,1,1,0,4.3,7.2,4.3,6.2,5.9,5.3,0,0,QA Specialist,0,SYNTHETIC,95.1,66.0
ST04426,Student ST04426,Mechanical,8,7.73,75.3,70.5,0,1.8,2.4,3.7,4.1,3.8,3.4,3.2,2.2,1,1,1,0,0,7.1,5.8,2.8,6.4,5.2,4.2,0,0,AI/ML Engineer,0,SYNTHETIC,87.3,72.0
ST04427,Student ST04427,CSE,8,7.07,65.5,75.8,0,4.5,4.1,5.7,3.9,4.6,5.7,3.5,4.4,0,3,1,1,0,5.7,5.8,3.9,5.1,4.5,5.5,1,0,Full-Stack Developer,0,SYNTHETIC,93.1,83.4
ST04428,Student ST04428,ISE,7,9.01,87.8,90.2,0,8.2,6.3,8.5,7.6,4.0,4.5,3.6,3.3,1,2,2,0,0,7.9,8.0,8.4,4.9,5.4,5.7,1,0,QA Specialist,1,SYNTHETIC,81.4,80.5
ST04429,Student ST04429,ISE,8,9.24,92.8,84.8,0,7.5,7.7,4.5,5.6,3.7,3.4,3.3,1.9,3,4,2,1,0,5.8,8.2,6.5,5.7,3.3,6.2,1,0,Cybersecurity Specialist,1,SYNTHETIC,82.8,62.0
ST04430,Student ST04430,CSE,8,6.61,66.3,70.5,0,7.5,6.2,5.6,3.4,1.7,4.7,5.2,1.0,3,4,2,0,2,6.0,5.4,4.8,7.8,8.0,6.4,1,1,Data Analyst,1,SYNTHETIC,93.7,87.7
ST04431,Student ST04431,ECE,7,6.69,71.8,68.9,0,6.7,5.4,4.8,4.7,3.6,4.8,2.0,2.1,4,3,2,3,0,9.0,5.9,4.6,6.8,6.0,6.4,1,0,QA Specialist,1,SYNTHETIC,76.0,66.0
ST04432,Student ST04432,ECE,8,7.35,81.6,78.3,0,1.8,3.8,3.5,3.1,2.8,3.7,2.5,6.0,2,1,1,0,0,5.6,5.5,1.4,5.8,6.8,3.9,0,0,Cybersecurity Specialist,0,SYNTHETIC,82.6,76.0
ST04433,Student ST04433,CSE,8,6.94,76.3,68.6,0,5.5,5.4,5.2,5.2,4.0,4.2,2.2,3.8,4,2,2,0,0,6.6,7.8,4.5,7.8,7.8,7.7,1,1,QA Specialist,1,SYNTHETIC,90.7,68.2
ST04434,Student ST04434,CSE,7,7.6,72.2,77.6,0,4.4,2.2,4.9,5.8,3.6,4.0,1.0,1.9,0,1,1,0,0,5.6,6.9,5.2,5.4,5.3,5.5,1,0,Full-Stack Developer,1,SYNTHETIC,97.3,75.2
ST04435,Student ST04435,Mechanical,7,7.62,69.2,78.9,0,4.5,5.1,5.5,4.8,2.1,6.0,4.4,4.6,2,1,1,1,1,6.6,6.4,4.5,5.7,5.0,5.3,1,0,Full-Stack Developer,1,SYNTHETIC,87.1,73.2
ST04436,Student ST04436,ISE,8,7.74,74.3,77.9,0,6.3,6.1,6.3,4.8,2.6,3.8,5.5,2.5,1,2,2,1,0,7.4,7.3,5.0,9.0,7.9,7.6,1,0,Data Analyst,1,SYNTHETIC,77.9,70.6
ST04437,Student ST04437,ECE,8,8.54,79.4,82.1,0,3.5,6.1,4.3,4.8,4.1,4.0,4.7,4.0,1,5,1,0,0,7.4,7.3,3.8,6.1,5.0,4.6,0,0,QA Specialist,1,SYNTHETIC,91.5,73.7
ST04438,Student ST04438,ISE,7,7.88,81.8,77.0,0,7.1,4.0,5.9,6.8,2.4,3.6,2.3,2.9,0,1,2,1,1,5.6,6.4,6.4,6.5,5.7,6.9,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,96.2,77.9
ST04439,Student ST04439,ECE,7,6.17,62.0,67.8,0,2.9,2.0,3.8,4.1,3.8,4.9,2.0,2.8,2,1,1,0,0,7.0,4.7,3.9,6.3,6.8,4.5,0,0,Full-Stack Developer,1,SYNTHETIC,86.0,62.2
ST04440,Student ST04440,Mechanical,8,6.18,62.1,60.3,0,4.2,2.0,2.3,5.2,4.8,6.7,2.1,1.0,2,2,1,0,0,5.9,6.9,5.7,4.9,4.7,6.0,0,0,Data Analyst,0,SYNTHETIC,81.6,67.0
ST04441,Student ST04441,ISE,7,5.0,57.3,59.8,0,1.0,2.3,2.0,1.9,1.0,2.6,1.0,1.9,0,3,1,0,1,6.7,5.0,3.0,5.5,5.8,3.3,1,0,Full-Stack Developer,0,SYNTHETIC,92.4,61.3
ST04442,Student ST04442,CSE,7,6.64,73.5,69.5,0,4.3,4.9,2.2,5.5,2.7,2.7,1.8,2.9,0,1,1,0,0,5.3,7.9,5.6,4.9,4.5,4.8,0,0,QA Specialist,0,SYNTHETIC,95.8,61.5
ST04443,Student ST04443,CSE,7,6.58,63.1,71.9,0,4.0,4.2,4.0,6.0,2.6,1.0,3.5,2.2,1,1,1,1,1,7.4,6.2,4.1,4.7,4.6,5.0,1,0,Cybersecurity Specialist,0,SYNTHETIC,82.8,71.6
ST04444,Student ST04444,Mechanical,7,8.41,88.2,84.5,0,6.1,8.0,9.6,7.3,6.0,7.3,3.6,4.0,1,1,2,0,0,8.0,4.9,7.7,6.5,5.2,6.0,1,0,Cybersecurity Specialist,1,SYNTHETIC,97.2,72.6
ST04445,Student ST04445,CSE,8,8.88,89.5,84.5,0,4.8,5.5,4.8,4.5,4.9,4.2,3.8,1.6,2,2,1,1,1,6.3,6.7,5.6,5.5,4.4,5.6,0,0,QA Specialist,0,SYNTHETIC,86.1,86.1
ST04446,Student ST04446,ISE,7,7.51,75.1,78.0,0,4.7,3.6,3.3,5.6,2.9,5.1,1.0,3.3,1,1,1,0,0,7.4,5.9,6.8,8.4,9.5,6.1,2,0,Cloud/DevOps Engineer,1,SYNTHETIC,76.9,62.0
ST04447,Student ST04447,CSE,8,7.11,76.4,76.9,0,3.7,3.4,4.7,5.8,3.1,1.9,1.0,2.5,0,1,1,0,1,6.4,6.8,5.3,3.7,3.0,4.1,0,0,Cybersecurity Specialist,1,SYNTHETIC,92.1,93.8
ST04448,Student ST04448,CSE,8,8.63,90.1,87.1,0,7.6,7.1,5.3,6.5,3.5,6.6,3.9,2.0,2,2,2,1,2,7.2,7.8,7.2,5.1,5.5,5.2,1,0,Cybersecurity Specialist,1,SYNTHETIC,96.0,92.4
ST04449,Student ST04449,Mechanical,8,7.56,74.4,73.0,0,4.3,8.0,6.4,5.6,4.7,5.4,4.2,2.3,1,1,1,1,0,5.7,5.3,4.2,6.2,6.9,6.1,0,0,AI/ML Engineer,1,SYNTHETIC,89.4,69.1
ST04450,Student ST04450,ECE,8,6.56,65.6,59.1,0,5.1,4.0,5.4,4.4,1.0,5.9,4.7,5.3,5,5,1,1,2,6.9,4.7,3.3,5.9,4.7,3.7,1,0,AI/ML Engineer,1,SYNTHETIC,76.0,83.9
ST04451,Student ST04451,ISE,7,8.35,87.7,78.4,0,5.2,6.4,5.4,5.8,3.6,5.9,4.5,2.3,0,2,2,0,0,6.0,6.0,5.4,3.2,2.3,5.9,0,0,QA Specialist,1,SYNTHETIC,97.9,66.5
ST04452,Student ST04452,ECE,8,7.71,72.8,80.5,0,3.4,3.1,5.8,2.5,2.2,5.5,3.8,4.5,3,1,1,0,0,6.2,6.7,1.7,6.6,5.8,4.9,1,0,QA Specialist,0,SYNTHETIC,90.7,93.0
ST04453,Student ST04453,CSE,7,7.25,78.2,73.1,0,2.7,4.8,4.8,5.9,5.0,4.3,1.5,3.1,1,1,1,0,0,5.9,3.5,5.0,8.4,8.6,4.6,0,1,Data Analyst,0,SYNTHETIC,78.1,86.1
ST04454,Student ST04454,Mechanical,8,6.77,70.1,65.5,0,6.2,7.3,5.2,2.6,3.6,2.3,3.9,4.7,0,2,1,0,0,6.1,5.3,3.6,4.7,2.9,4.8,1,0,Cybersecurity Specialist,0,SYNTHETIC,84.5,85.2
